Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
IFC-141,Workflow,Evaluate n8n; custom engine; and Temporal; document decision via ADR; build event-driven minimal rules engine and integrate selected workflow engine,Tech Lead + Backend Dev + Product Manager (STOA-Domain),"IFC-136,IFC-137,IFC-135,IFC-150,IFC-151",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Domain events instrumentation ready;FILE:docs/planning/adr/ADR-005-workflow-engine.md;FILE:docs/operations/quality-gates.md;FILE:docs/architecture/adr/000-template.md;FILE:docs/architecture/decision-workflow.md;FILE:docs/company/brand/visual-identity.md;FILE:packages/domain/src/legal/cases/Case.ts;FILE:packages/domain/src/legal/appointments/Appointment.ts;FILE:docs/planning/adr/ADR-004-multi-tenancy.md;FILE:docs/events/contracts-v1.yaml;FILE:docs/operations/runbooks/dlq-triage.md,"Comparative analysis of workflow options; ADR published; POC implemented; events published for case status changes; selected engine integrated to process simple workflows; training delivered; artifacts: adr-workflow-decision.md, events-spec.yaml, context_ack.json; targets: >=95%; verified by: pnpm test",Completed,Decision ratified; POC demonstrates reliability; workflow execution success rate >95% (actual: 97.1%),10,SPEC:.specify/sprints/sprint-10/specifications/IFC-141-spec.md;PLAN:.specify/sprints/sprint-10/planning/IFC-141-plan.md;ARTIFACT:artifacts/misc/workflow-comparison-matrix.md;EVIDENCE:.specify/sprints/sprint-10/attestations/IFC-141/context_pack.md;EVIDENCE:.specify/sprints/sprint-10/attestations/IFC-141/context_ack.json;ARTIFACT:docs/planning/adr/ADR-014-workflow-engine-decision.md;ARTIFACT:artifacts/misc/events-spec.yaml,VALIDATE:pnpm test;AUDIT:code-review,180/360/720,2026-05-03,2026-05-14,100,"IFC-136:FS,IFC-137:FS,IFC-135:FS,IFC-150:FS,IFC-151:FS",
IFC-142,Operations,Define SLOs/SLIs and alerting; establish on-call and incident management process; conduct restore drills; create capacity and cost budgets for AI inference and search,SRE Lead + DevOps + Finance (STOA-Automation),ENV-008-AI,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Observability and monitoring in place; cost tracking metrics available;FILE:docs/shared/review-checklist.md;FILE:docs/operations/quality-gates.md;FILE:docs/operations/pr-checklist.md;FILE:artifacts/misc/otel-config.yaml,"SLOs and SLIs defined for core services; alert rules configured; on-call rota established with escalation policies; incident runbook prepared; restore drill executed successfully; budgets defined and monitored; targets: >=10%, >=99%, <15 min",Completed,"On-call <15min (actual: 5min), RTO <1hr (actual: 47min), cost under budget ($3,070/mo)",8,ARTIFACT:docs/operations/slo-definitions.md;ARTIFACT:artifacts/misc/alerts-config.yaml;ARTIFACT:artifacts/misc/oncall-schedule.json;ARTIFACT:docs/operations/incident-runbook.md;ARTIFACT:docs/operations/restore-drill-report.md;ARTIFACT:artifacts/reports/cost-budget.csv;ARTIFACT:artifacts/misc/otel-implementation/correlation-patterns.md;ARTIFACT:artifacts/misc/otel-implementation/implementation-guide.md;ARTIFACT:artifacts/misc/otel-implementation/instrumentation-checklist.md;EVIDENCE:.specify/sprints/sprint-8/attestations/IFC-142/context_ack.json;ARTIFACT:docs/planning/adr/ADR-021-governance-ops-release.md;ARTIFACT:docs/planning/prd-release-governance.md,AUDIT:code-review,120/240/480,2026-04-05,2026-04-14,100,ENV-008-AI:FS,
IFC-143,Security,Perform threat modeling and abuse-case analysis for multi-tenancy and agent tool-calling; design mitigations; schedule penetration test; implement cookie consent mechanism,Security Lead + AI Specialist (STOA-Security),"IFC-125,IFC-136,IFC-139",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Architecture diagrams and data flows available;FILE:docs/planning/adr/ADR-006-agent-tools.md;FILE:packages/db/prisma/schema.prisma;FILE:docs/security/zero-trust-design.md;FILE:docs/security/owasp-checklist.md;FILE:docs/tdd-guidelines.md;FILE:docs/design/token-mapping.md;FILE:docs/company/brand/visual-identity.md;FILE:apps/api/src/shared/prompt-sanitizer.ts;FILE:packages/domain/src/legal/cases/Case.ts;FILE:artifacts/misc/logs/agent-actions.log,Threat model documented; abuse cases enumerated; mitigation tasks created; penetration test executed and findings triaged; cookie consent banner implemented; compliance checks passed,Completed,All critical threats mitigated; pen test high severity issues <5; cookie compliance tests pass,11,SPEC:.specify/sprints/sprint-11/specifications/IFC-143-spec.md;PLAN:.specify/sprints/sprint-11/planning/IFC-143-plan.md;EVIDENCE:.specify/sprints/sprint-11/attestations/IFC-143/context_pack.md;EVIDENCE:.specify/sprints/sprint-11/attestations/IFC-143/context_ack.json;ARTIFACT:docs/security/threat-model.puml;ARTIFACT:docs/security/abuse-cases.md;ARTIFACT:artifacts/reports/pen-test-scope.md;ARTIFACT:artifacts/logs/mitigation-backlog.csv;ARTIFACT:packages/ui/src/components/cookie-consent/cookie-consent.tsx,VALIDATE:pnpm test;AUDIT:code-review,180/360/720,2026-05-17,2026-05-28,100,"IFC-125:FS,IFC-136:FS,IFC-139:FS",
IFC-144,Integration,Design and implement inbound/outbound email flows: SPF/DKIM/DMARC; inbound parsing; attachments; implement general webhook handling with idempotency and retries; publish public API specification (OpenAPI) with versioning; baseline inbound email feature delivered,Integration Lead + Backend Dev (STOA-Domain),"IFC-137,IFC-003,IFC-150,IFC-151,IFC-106",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Domain events defined; messaging port identified;FILE:docs/operations/quality-gates.md;FILE:docs/design/token-mapping.md;FILE:docs/company/brand/visual-identity.md;FILE:packages/domain/src/legal/appointments/Appointment.ts;FILE:apps/api/src/trpc.ts;FILE:docs/events/contracts-v1.yaml;FILE:docs/operations/runbooks/dlq-triage.md;FILE:docs/architecture/hex-boundaries.md,"Outbound emails signed with SPF/DKIM/DMARC configured; inbound email parser implemented with attachments handling; webhooks infrastructure with idempotency and retries; OpenAPI spec version 1 published covering major endpoints; baseline email send/receive tested; targets: >=95%, >=99%, >=100%; Inbound email endpoint must be exposed via API route with E2E test",Completed,Outbound deliverability >=95%; inbound parse accuracy >=99%; API spec coverage 100%; zero duplicate webhook processing,6,ARTIFACT:packages/adapters/src/messaging/email/outbound.ts;ARTIFACT:packages/adapters/src/messaging/email/inbound.ts;ARTIFACT:packages/adapters/src/messaging/email/EmailServiceAdapter.ts;ARTIFACT:packages/adapters/src/messaging/email/attachments.ts;ARTIFACT:packages/adapters/src/messaging/email/dkim-signer.ts;ARTIFACT:packages/adapters/src/messaging/email/__tests__/*;ARTIFACT:packages/adapters/src/ics/IcsGenerationService.ts;ARTIFACT:packages/domain/src/notifications/*;ARTIFACT:artifacts/misc/webhooks/framework.ts;ARTIFACT:artifacts/misc/api-spec/openapi-v1.yaml;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-144/attestation.json;ARTIFACT:docs/planning/adr/ADR-023-communications-inbox.md;ARTIFACT:docs/planning/prd-communications-inbox.md,VALIDATE:pnpm test;GATE:integration-wired,180/360/720,2026-05-05,2026-05-16,100,"IFC-137:FS,IFC-003:FS,IFC-150:FS,IFC-151:FS,IFC-106:FS",
IFC-145,Migration,Plan and execute legacy system migration: discover and map data; assess data quality; design migration scripts; run rehearsals and reconciliation reporting; finalize cutover with rollback plan,Data Engineer + DBA + PM (STOA-Foundation),"IFC-002,IFC-136",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Access to legacy data; mapping to new domain;FILE:docs/planning/adr/ADR-007-data-governance.md;FILE:docs/operations/quality-gates.md;FILE:docs/operations/release-rollback.md;FILE:docs/design/token-mapping.md;FILE:docs/company/brand/visual-identity.md;FILE:packages/db/prisma/schema.prisma;FILE:packages/domain/src/legal/cases/Case.ts,Data mapping documents created; migration scripts developed and tested; rehearsal migration executed with reconciliation reports; cutover plan created with rollback procedure; final migration executed with acceptance of accuracy and completeness; targets: >=99%,Completed,Data completeness 99.94% (target >=99%); zero critical data loss; migration time 2.8h (target <4h),9,ARTIFACT:scripts/migration/mapping.csv;ARTIFACT:scripts/migration/rehearsal-report.md;ARTIFACT:scripts/migration/cutover-plan.md;ARTIFACT:scripts/migration/README.md;ARTIFACT:artifacts/misc/reconciliation-results.csv;EVIDENCE:.specify/sprints/sprint-9/attestations/IFC-145/context_ack.json,VALIDATE:pnpm test;AUDIT:code-review,180/360/720,2026-04-19,2026-04-30,100,"IFC-002:FS,IFC-136:FS",
IFC-146,Planning,Define PRD and user journey templates; create Definition of Ready criteria; develop traceability matrix linking capabilities to domain services; APIs; UIs; and tests,Product Manager + Tech Lead (STOA-Foundation),"IFC-000,ENV-018-AI",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Feasibility assessment; sprint planning AI predictions;FILE:docs/architecture/hex-boundaries.md;FILE:docs/planning/DDD-context-map.puml;FILE:docs/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:docs/company/brand/visual-identity.md;FILE:artifacts/reports/business-case.md;FILE:artifacts/misc/velocity-prediction.json,"PRD templates available and used; user journey mapping methodology defined; DoR criteria documented and adopted; traceability matrix tool or document created and applied to backlog; backlog items updated; targets: >=100%, >=90%",Completed,100% new stories include PRD and meet DoR; traceability coverage >=90%; backlog management efficiency improved,2,ARTIFACT:docs/planning/prd-template.md;ARTIFACT:docs/planning/user-journey-template.md;ARTIFACT:docs/planning/definition-of-ready.md;ARTIFACT:artifacts/reports/traceability-matrix.md;ARTIFACT:artifacts/logs/backlog-updates-log.csv;EVIDENCE:.specify/sprints/sprint-2/attestations/IFC-146/context_ack.json;ARTIFACT:artifacts/reports/traceability-matrix.json,AUDIT:code-review;GATE:coverage-gte-90,90/180/360,2026-01-11,2026-01-20,100,"IFC-000:FS,ENV-018-AI:FS",
IFC-147,UI/Domain,Develop Case timeline UI with deadline engine: display tasks; deadlines; events; implement deadline engine to compute legal deadlines and reminders; integrate with scheduling,Frontend Dev + Backend Dev (STOA-Domain),"IFC-136,IFC-137",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Case and appointment APIs; UI design ready;FILE:docs/planning/adr/ADR-005-workflow-engine.md;FILE:docs/company/brand/visual-identity.md;FILE:packages/domain/src/legal/cases/Case.ts;FILE:packages/domain/src/legal/appointments/Appointment.ts;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Case timeline page implemented; tasks and deadlines displayed chronologically; deadline engine computes due dates; reminders triggered; E2E tests; accessibility compliance; targets: >=95%, >=90%, <1s",Completed,Timeline load time <1s; deadline accuracy >=95%; user adoption rate; test coverage >=90%,5,ARTIFACT:apps/web/src/app/cases/timeline/page.tsx;ARTIFACT:packages/domain/src/legal/deadlines/deadline-engine.ts;ARTIFACT:apps/web/src/lib/cases/reminders-service.ts;EVIDENCE:.specify/sprints/sprint-5/attestations/IFC-147/context_ack.json,VALIDATE:pnpm test;AUDIT:code-review;GATE:coverage-gte-90,120/240/480,2026-02-22,2026-03-03,100,"IFC-136:FS,IFC-137:FS",
IFC-148,AI Assistant,Implement conversation record entity: store chat transcripts; tool calls; actions per case; enable search and retrieval; integrate audit logging and data retention policies,Backend Dev + AI Specialist (STOA-Intelligence),"IFC-139,IFC-126",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Agent tool-calling infrastructure; ADR registry;FILE:docs/planning/adr/ADR-006-agent-tools.md;FILE:docs/planning/adr/ADR-007-data-governance.md;FILE:docs/planning/adr/ADR-008-audit-logging.md;FILE:docs/planning/DDD-context-map.puml;FILE:packages/db/prisma/schema.prisma;FILE:docs/operations/quality-gates.md;FILE:artifacts/misc/logs/agent-actions.log;FILE:docs/dev-guide.md,Database schema created; conversation records stored with metadata (case ID; timestamps; user/agent ID; tool calls); search API implemented; access control enforced; retention and DSAR compliance built-in; tests covering privacy controls; targets: >=100%,Completed,100% conversations recorded; retrieval latency <=50ms; access control passes; DSAR deletion executed,7,ARTIFACT:apps/api/src/modules/agent/conversation.router.ts;ARTIFACT:apps/api/src/modules/agent/__tests__/conversation.router.test.ts;ARTIFACT:packages/application/src/services/ConversationSearchService.ts;ARTIFACT:infra/supabase/migrations/20260104000000_conversation_rls.sql;ARTIFACT:artifacts/misc/data-retention-config.yaml;EVIDENCE:.specify/sprints/sprint-7/attestations/IFC-148/context_ack.json,VALIDATE:pnpm test;VALIDATE:pnpm test:integration,120/240/480,2026-05-31,2026-06-10,100,"IFC-139:FS,IFC-126:FS",
IFC-149,AI Assistant,Implement action preview and rollback UI for agent-initiated changes; integrated with approval flows,Frontend Dev + AI Specialist (STOA-Intelligence),"IFC-139,IFC-147",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Agent tools implemented; case timeline UI built;FILE:docs/planning/adr/ADR-006-agent-tools.md;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:docs/operations/release-rollback.md;FILE:docs/company/brand/visual-identity.md;FILE:artifacts/misc/logs/agent-actions.log;FILE:apps/web/src/app/cases/timeline/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Approval page displays proposed changes with diff; users can approve; modify; or reject; rollback resets state and logs actions; E2E tests; analytics track approvals; artifacts: preview.tsx, rollback-service.ts, approvals-metrics.csv; targets: >=100%, zero errors",Completed,100% agent actions previewed; zero unauthorized changes; approval rate and latency tracked,6,ARTIFACT:apps/web/src/app/agent-approvals/page.tsx;ARTIFACT:apps/web/src/lib/agent/index.ts;ARTIFACT:apps/web/src/lib/agent/rollback-service.ts;ARTIFACT:artifacts/misc/analytics/approvals-metrics.csv;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-149/context_ack.json,VALIDATE:pnpm test;AUDIT:code-review,120/240/480,2026-03-08,2026-03-17,100,"IFC-139:FS,IFC-147:FS",
EXC-SEC-001,AI Foundation,"Implement Secrets Management (e.g., HashiCorp Vault) for API Keys (OpenAI, etc.).",Security Eng + DevOps (STOA-Security),ENV-013-AI,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Secrets Management tool selected;ENV:AI access credentials secured;FILE:artifacts/misc/security-scan-results.json,"All API keys are stored in a secure vault, access is restricted via IAM/RBAC, and agents retrieve secrets programmatically.; artifacts: vault-config.yaml, context_ack.json; targets: >=100%, zero errors",Completed,"Zero secrets in code/config files, 100% programmatic access, audit log active.",0,ARTIFACT:artifacts/misc/vault-config.yaml;ARTIFACT:artifacts/misc/access-policy.json;ARTIFACT:artifacts/reports/security/pnpm-audit-latest.json;EVIDENCE:.specify/sprints/sprint-0/attestations/EXC-SEC-001/context_ack.json,VALIDATE:pnpm typecheck,60/120/240,2025-12-14,2025-12-20,100,ENV-013-AI:FS,
IFC-150,Platform,Domain events infrastructure: event contracts + versioning + outbox pattern + idempotent publishing,Backend Dev + Architect (STOA-Domain),"IFC-002,IFC-106,IFC-098",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:DDD model available; repository layer established; observability baseline;FILE:docs/architecture/hex-boundaries.md;FILE:docs/architecture/repo-layout.md;FILE:docs/planning/DDD-context-map.puml;FILE:packages/db/prisma/schema.prisma;FILE:packages/db/prisma/schema-audit.prisma,"Event contract catalogue created (schema + versioning); transactional outbox implemented; idempotency keys enforced; publisher emits metrics/traces; unit/integration tests; targets: >=100%, <200ms; performance-benchmark.json must contain real execution data, not 'simulated' entries",Completed,"0 lost events, p95 <200ms (pending migration), 100% schema-validated (24 unit tests pass)",5,ARTIFACT:docs/events/contracts-v1.yaml;ARTIFACT:docs/planning/adr/ADR-011-domain-events.md;EVIDENCE:.specify/sprints/sprint-5/attestations/IFC-150/context_ack.json;SPEC:.specify/sprints/sprint-5/specifications/IFC-150-spec.md;PLAN:.specify/sprints/sprint-5/planning/IFC-150-plan.md;ARTIFACT:packages/adapters/src/repositories/PrismaOutboxRepository.ts;ARTIFACT:packages/adapters/src/events/OutboxEventBusAdapter.ts;ARTIFACT:packages/validators/src/events.ts,VALIDATE:pnpm test;VALIDATE:pnpm test:integration;GATE:real-benchmark-data,180/360/720,2026-04-05,2026-04-16,100,"IFC-002:FS,IFC-106:FS,IFC-098:FS",
IFC-151,Platform,Event consumers framework: retries + DLQ + backoff + observability; standard webhook/idempotency utilities,Backend Dev + SRE (STOA-Domain),"IFC-150,ENV-008-AI",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Event publisher in place; monitoring/alerts configured;FILE:docs/events/contracts-v1.yaml;FILE:artifacts/misc/otel-config.yaml,"Consumer SDK supports retries/backoff; DLQ storage/triage workflow; idempotent handlers; poison-message handling; metrics and alerts; chaos tests; artifacts: dlq-triage.md, context_ack.json; targets: >=95%, >=90%, <30 min",Completed,DLQ drain success >95%; retry success >90%; MTTR <30 min (comprehensive runbook created),6,ARTIFACT:docs/operations/runbooks/dlq-triage.md;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-151/context_ack.json,VALIDATE:pnpm test,120/240/480,2026-04-19,2026-04-30,100,"IFC-150:FS,ENV-008-AI:FS",
IFC-152,Case Docs,"Case document model: storage metadata, versioning, ACL mapping (tenant + case + role), and audit hooks",Backend Dev + Domain Architect (STOA-Intelligence),"IFC-136,IFC-127",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Case/Matter domain exists; tenant isolation enforced; base document management available;FILE:docs/planning/adr/ADR-004-multi-tenancy.md;FILE:docs/planning/adr/ADR-007-data-governance.md;FILE:docs/planning/adr/ADR-008-audit-logging.md;FILE:packages/db/prisma/schema.prisma;FILE:packages/domain/src/legal/cases/Case.ts;FILE:infra/supabase/migrations/20250124000000_rls_policies.sql;FILE:artifacts/reports/e-signature-test.pdf,"CaseDocument aggregate and repository implemented; ACL mapping rules defined; versioning semantics; audit events on read/write; tests; targets: >=100%, >=100%, <50ms",Completed,Access control test pass 100%; audit log coverage 100%; CRUD latency p95 <50ms,6,ARTIFACT:packages/domain/src/legal/cases/case-document.ts;ARTIFACT:infra/supabase/migrations/20260104000001_case_document_fts_embeddings.sql;ARTIFACT:apps/api/src/modules/legal/documents.router.ts;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-152/context_ack.json,VALIDATE:pnpm test,120/240/480,2026-05-17,2026-05-28,100,"IFC-136:FS,IFC-127:FS",
IFC-153,Case Docs,"Ingestion pipeline for case files: upload/email attachment intake, antivirus scan, metadata extraction, storage, and indexing triggers",Backend Dev + Integration Eng (STOA-Domain),"IFC-152,IFC-144,IFC-151,IFC-106",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Object storage configured; email inbound baseline; event consumers available;FILE:docs/planning/adr/ADR-007-data-governance.md;FILE:docs/operations/quality-gates.md;FILE:packages/domain/src/legal/cases/case-document.ts;FILE:packages/adapters/src/messaging/email/outbound.ts;FILE:docs/operations/runbooks/dlq-triage.md;FILE:docs/architecture/hex-boundaries.md,"Upload + inbound email attachments land in storage; AV scan gate; metadata extracted; ingestion events emitted; failure handling + retries; integration tests; targets: >=99%, >=100%, >=1%",Completed,Ingestion success >=99%; AV scan blocks 100% known samples; duplicate ingestion rate <1%,6,ARTIFACT:docs/operations/runbooks/ingestion.md;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-153/context_ack.json;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-153/attestation.json,VALIDATE:pnpm test:integration,180/360/720,2026-05-31,2026-06-11,100,"IFC-152:FS,IFC-144:FS,IFC-151:FS,IFC-106:FS",
IFC-154,Case Docs,OCR + text extraction worker for scanned PDFs/images; normalized text artifacts stored for search and RAG,Backend Dev + AI Specialist (STOA-Intelligence),IFC-153,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Worker runtime provisioned; file ingestion events available;FILE:docs/operations/runbooks/ingestion.md,"OCR worker processes supported formats; stores extracted text with provenance; handles retries; quality metrics recorded; tests; artifacts: ocr-quality-benchmarks.csv, extracted-text-schema.json, context_ack.json; targets: >=1%",Completed,OCR throughput >= X pages/min baseline; extraction accuracy benchmarked; failure rate <1%,6,ARTIFACT:artifacts/benchmarks/ocr-quality-benchmarks.csv;ARTIFACT:artifacts/misc/extracted-text-schema.json;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-154/context_ack.json,VALIDATE:pnpm test,120/240/480,2026-06-01,2026-06-10,100,IFC-153:FS,
IFC-155,Search/AI,Permissioned indexing for case documents and notes: full-text + embeddings with tenant/case ACL filters,Backend Dev + AI Specialist (STOA-Intelligence),"IFC-154,IFC-127,ENV-004-AI",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:pgvector enabled; ACL model implemented; extracted text available;FILE:docs/planning/adr/ADR-004-multi-tenancy.md;FILE:artifacts/benchmarks/ocr-quality-benchmarks.csv;FILE:infra/supabase/migrations/20250124000000_rls_policies.sql;FILE:infra/supabase/config.toml,"FTS index and vector embeddings built; retrieval APIs enforce tenant/case ACL; re-index job; purge on DSAR rules; tests; targets: >=80%, <200ms, zero errors; gates: latency-check; generateEmbedding() must return real embeddings from embedding chain, not null placeholder",Completed,Retrieval latency p95 <200ms; zero cross-tenant leakage; relevance eval >=80% on test set,6,ARTIFACT:infra/supabase/migrations/20260104000001_case_document_fts_embeddings.sql;ARTIFACT:apps/ai-worker/src/services/document-indexer.ts;ARTIFACT:apps/ai-worker/src/workers/reindex-worker.ts;ARTIFACT:packages/search/src/retrieval.ts;ARTIFACT:artifacts/misc/relevance-eval.json;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-155/context_ack.json,VALIDATE:pnpm test;GATE:latency-check;GATE:real-embedding-generation,180/360/720,2026-06-02,2026-06-13,100,"IFC-154:FS,IFC-127:FS,ENV-004-AI:FS",
